0	0.060543581464443975
1	0.11952740012208303
2	0.055244620223449274
3	0.11862066379418969
4	0.3253322155776337
5	0.1002101687908161
6	0.49456529129869226
7	0.25061851350391595
8	0.1942067774528871
9	0.3731720029063295
10	0.017497590143460754
11	0.32289256898665325
12	0.12103780462379957
13	0.10227655433973212
14	0.10586380352174185
15	0.23139263276870795
16	0.03364365228686431
17	0.11732115530894065
18	0.23024696637410202
19	0.16457117659315598
20	0.2582195284297306
21	0.32470333245911465
22	0.2230667001969972
23	0.45099589763754144
24	0.37475502397619337
25	0.48226415263696104
26	0.3396056518929738
27	0.04322095060669639
28	0.2838505367804631
29	0.05628323197991484
30	0.2827684390210317
31	0.4386730342285494
32	0.21419986545327005
33	0.19923965387280757
34	0.36591712992670095
35	0.0918161222985721
36	0.013525926284126952
37	0.27391831163847735
38	0.4681910784571579
39	0.4624581850551524
40	0.378232711815467
41	0.18398411053043132
42	0.3879150484199778
43	0.20776934957445609
44	0.15782022751947572
45	0.32827120706381235
46	0.1986000715247066
47	0.22822706529711104
48	0.4572253582259223
49	0.2670616077812363
50	0.48927466498843974
51	0.015781592675949523
52	0.4291143692348249
53	0.33746040451589004
54	0.4823436635658078
55	0.3251088381816676
56	0.3749777778824979
57	0.4560917380678198
58	0.09181348531064722
59	0.4057888014390306
60	0.3792930415271412
61	0.018005947390406774
62	0.19860541964701647
63	0.07610999275221883
